2426,CAN,177,178,7,78,248,0,0,0,0
2426,CAN,1022,56,141,32,141,31,141,49,141
2426,CAN,176,0,0,252,255,0,0,0,0
2427,CAN,2048,0,0,0,0,0,0,0,0
2428,CAN,1044,177,80,243,80,140,78,30,81
2429,CAN,176,0,0,0,0,0,0,0,0
2432,CAN,176,0,0,0,0,0,0,0,0
2435,CAN,176,0,0,0,0,0,0,1,0
2437,CAN,1023,55,141,183,140,126,141,101,141
2438,CAN,176,0,0,0,0,0,0,0,0
2439,CAN,2048,0,0,0,0,0,0,0,0
2439,CAN,1045,16,79,96,78,0,0,0,0
2441,CAN,176,0,0,252,255,0,0,1,0
2442,CAN,1026,131,141,105,141,109,141,106,141
2444,CAN,176,0,0,0,0,0,0,0,0
2445,CAN,163,243,205,55,31,16,0,0,0
2445,CAN,164,0,0,0,0,0,1,0,0
2445,CAN,165,219,4,0,0,0,0,37,251
2445,CAN,166,0,0,254,255,7,0,0,0
2446,CAN,167,1,0,0,0,0,0,0,0
2446,CAN,168,0,0,0,0,255,255,254,255
2446,CAN,170,4,12,9,0,0,16,64,0
2446,CAN,171,0,0,0,0,0,0,0,0
2446,CAN,172,0,0,0,0,107,3,0,0
2447,CAN,173,1,0,0,0,0,0,0,0
2447,CAN,177,178,7,78,248,0,0,0,0
2447,CAN,176,0,0,0,0,0,0,0,0
2448,CAN,1024,112,141,102,141,112,141,105,141
2450,CAN,176,0,0,0,0,0,0,0,0
2451,CAN,2048,0,0,0,0,0,0,0,0
2452,CAN,1027,100,141,98,141,102,141,99,141
2453,CAN,176,0,0,0,0,0,0,1,0
2456,CAN,176,0,0,0,0,0,0,0,0
2459,CAN,1025,118,141,100,141,122,141,107,141
2459,CAN,176,0,0,2,0,0,0,0,0
2462,CAN,176,0,0,2,0,0,0,1,0
2463,CAN,2048,0,0,0,0,0,0,0,0
2463,CAN,1028,100,141,98,141,109,141,103,141
2465,CAN,176,0,0,255,255,0,0,0,0
2466,CAN,163,243,205,55,31,16,0,0,0
2466,CAN,164,0,0,0,0,0,1,0,0
2466,CAN,165,220,4,0,0,0,0,37,251
2466,CAN,166,3,0,1,0,253,255,0,0
2467,CAN,167,1,0,0,0,1,0,0,0
2467,CAN,168,0,0,0,0,5,0,0,0
2467,CAN,170,4,12,9,0,0,16,64,0
2467,CAN,171,0,0,0,0,0,0,0,0
2467,CAN,172,0,0,0,0,114,3,0,0
2468,CAN,173,1,0,0,0,0,0,0,0
2468,CAN,177,178,7,78,248,0,0,0,0
2468,CAN,176,0,0,0,0,0,0,0,0
2470,CAN,1046,214,82,104,82,96,81,228,81
2471,CAN,176,0,0,252,255,0,0,0,0
2471,CAN,160,209,0,209,0,195,0,236,0
2472,CAN,161,201,0,184,11,184,11,101,5
2472,CAN,162,54,0,54,0,101,5,0,0
2472,CAN,169,149,0,253,0,253,1,92,9
2472,CAN,174,16,0,50,101,6,2,37,32
2476,CAN,1029,109,141,108,141,111,141,105,141
2479,CAN,176,0,0,253,255,0,0,0,0
2495,CAN,2048,0,0,0,0,0,0,0,0
2495,CAN,1056,248,127,69,16,0,0,0,0
2496,CAN,176,0,0,255,255,0,0,0,0
2496,CAN,176,0,0,0,0,0,0,0,0
2496,CAN,1047,147,79,140,81,162,78,96,81
2496,CAN,176,0,0,2,0,0,0,0,0
2496,CAN,1030,110,141,104,141,98,141,98,141
2496,CAN,176,0,0,0,0,0,0,0,0
2496,CAN,163,243,205,55,31,16,0,0,0
2496,CAN,164,0,0,0,0,0,1,0,0
2496,CAN,165,218,4,0,0,0,0,37,251
2496,CAN,166,249,255,1,0,0,0,0,0
2496,CAN,167,0,0,0,0,0,0,0,0
2496,CAN,168,0,0,0,0,248,255,1,0
2496,CAN,170,4,12,9,0,0,16,64,0
2496,CAN,171,0,0,0,0,0,0,0,0
2496,CAN,172,0,0,0,0,121,3,0,0
2497,CAN,173,1,0,0,0,0,0,0,0
2497,CAN,177,178,7,78,248,0,0,0,0
2497,CAN,2048,0,0,0,0,0,0,0,0
2497,CAN,1048,30,81,52,81,133,80,52,81
2497,CAN,176,0,0,255,255,0,0,0,0
2497,CAN,176,0,0,255,255,0,0,0,0
2497,CAN,1051,68,83,2,83,60,82,192,82
2498,CAN,176,0,0,0,0,0,0,0,0
2499,CAN,2048,0,0,0,0,0,0,0,0
2501,CAN,176,0,0,254,255,0,0,0,0
2503,CAN,1049,8,81,30,81,96,78,52,81
2504,CAN,176,0,0,254,255,0,0,0,0
2507,CAN,1052,67,80,60,82,169,79,82,82
2507,CAN,176,0,0,255,255,0,0,0,0
2507,CAN,163,243,205,55,31,16,0,0,0
2508,CAN,164,0,0,0,0,0,1,0,0
2508,CAN,165,220,4,0,0,0,0,37,251
2508,CAN,166,253,255,254,255,249,255,0,0
2509,CAN,167,0,0,0,0,1,0,0,0
2509,CAN,168,0,0,0,0,250,255,254,255
2509,CAN,170,4,12,9,0,0,16,64,0
2509,CAN,171,0,0,0,0,0,0,0,0
2509,CAN,172,0,0,0,0,128,3,0,0
2510,CAN,173,2,0,0,0,0,0,0,0
2510,CAN,177,178,7,78,248,0,0,0,0
2510,CAN,176,0,0,0,0,0,0,0,0
2511,CAN,2048,0,0,0,0,0,0,0,0
2513,CAN,176,0,0,2,0,0,0,0,0
2514,CAN,1050,59,79,96,78,0,0,0,0
2514,CAN,2004,0,0,1,0,1,0,255,255,
2515,CAN,2018,62,0,75,0,64,0,50,0,
2515,CAN,2019,36,0,34,0,33,0,34,0,
2515,CAN,2020,38,0,61,0,56,0,67,0,
2515,CAN,2021,32,0,0,0,0,0,0,0,
2515,CAN,2026,252,255,28,0,95,0,255,255,
2515,CAN,2027,0,0,1,0,0,0,255,255,
2516,CAN,176,0,0,4,0,0,0,1,0
2518,CAN,1053,228,81,250,81,118,81,38,82
2519,CAN,176,0,0,253,255,0,0,1,0
2522,CAN,176,0,0,0,0,0,0,0,0
2523,CAN,2048,0,0,0,0,0,0,0,0
2526,CAN,176,0,0,253,255,0,0,0,0
2528,CAN,176,0,0,0,0,0,0,1,0
2529,CAN,163,243,205,55,31,16,0,0,0
2529,CAN,164,0,0,0,0,0,1,0,0
2529,CAN,165,219,4,0,0,0,0,37,251
2529,CAN,166,0,0,1,0,253,255,0,0
2529,CAN,167,1,0,0,0,0,0,0,0
2530,CAN,168,0,0,0,0,5,0,0,0
2530,CAN,170,4,12,9,0,0,16,64,0
2530,CAN,171,0,0,0,0,0,0,0,0
2530,CAN,172,0,0,0,0,135,3,0,0
2531,CAN,173,0,0,0,0,0,0,0,0
2531,CAN,177,178,7,78,248,0,0,0,0
2531,CAN,176,0,0,2,0,0,0,0,0
2534,CAN,176,0,0,0,0,0,0,0,0
2535,CAN,2048,0,0,0,0,0,0,0,0
2537,CAN,176,0,0,255,255,0,0,0,0
2540,CAN,1055,23,80,81,79,0,0,0,0
2540,CAN,176,0,0,2,0,0,0,0,0
2543,CAN,176,0,0,0,0,0,0,0,0
2546,CAN,176,0,0,0,0,0,0,0,0
2547,CAN,2048,0,0,0,0,0,0,0,0
2549,CAN,176,0,0,0,0,0,0,1,0
2549,CAN,163,243,205,55,31,16,0,0,0
2550,CAN,164,0,0,0,0,0,1,0,0
2550,CAN,165,221,4,0,0,0,0,37,251
2550,CAN,166,8,0,4,0,253,255,0,0
2550,CAN,167,0,0,0,0,1,0,0,0
2551,CAN,168,0,0,0,0,12,0,3,0
2551,CAN,170,4,12,9,0,0,16,64,0
2551,CAN,171,0,0,0,0,0,0,0,0
2551,CAN,172,0,0,0,0,142,3,0,0
2552,CAN,173,1,0,0,0,0,0,0,0
2552,CAN,177,178,7,78,248,0,0,0,0
2552,CAN,176,0,0,250,255,0,0,0,0
2555,CAN,176,0,0,255,255,0,0,0,0
2558,CAN,176,0,0,2,0,0,0,0,0
2559,CAN,2048,0,0,0,0,0,0,0,0
2561,CAN,176,0,0,255,255,0,0,0,0
2564,CAN,176,0,0,254,255,0,0,0,0
2567,CAN,176,0,0,0,0,0,0,0,0
2570,CAN,176,0,0,253,255,0,0,0,0
2570,CAN,163,243,205,55,31,16,0,0,0
2571,CAN,164,0,0,0,0,0,1,0,0
2571,CAN,165,222,4,0,0,0,0,36,251
2571,CAN,166,4,0,254,255,0,0,0,0
2571,CAN,167,0,0,0,0,0,0,0,0
2572,CAN,168,0,0,0,0,3,0,253,255
2572,CAN,170,4,12,9,0,0,16,64,0
2572,CAN,171,0,0,0,0,0,0,0,0
2572,CAN,172,0,0,0,0,149,3,0,0
2573,CAN,173,1,0,0,0,0,0,0,0
2573,CAN,177,178,7,78,248,0,0,0,0
2573,CAN,2048,0,0,0,0,0,0,0,0
2576,CAN,1056,248,127,69,16,0,0,0,0
2576,CAN,176,0,0,255,255,0,0,0,0
2576,CAN,160,208,0,209,0,195,0,236,0
2577,CAN,161,201,0,184,11,184,11,101,5
2577,CAN,162,56,0,56,0,101,5,0,0
2577,CAN,169,149,0,253,0,253,1,90,9
2577,CAN,174,16,0,50,101,6,2,37,32
2579,CAN,176,0,0,0,0,0,0,0,0
2582,CAN,176,0,0,2,0,0,0,0,0
2583,CAN,2048,0,0,0,0,0,0,0,0
2585,CAN,176,0,0,255,255,0,0,0,0
2588,CAN,176,0,0,2,0,0,0,0,0
2591,CAN,176,0,0,2,0,0,0,0,0
2591,CAN,163,243,205,55,31,16,0,0,0
2592,CAN,164,0,0,0,0,0,1,0,0
2592,CAN,165,222,4,0,0,0,0,36,251
2592,CAN,166,249,255,4,0,0,0,0,0
2592,CAN,167,0,0,0,0,0,0,0,0
2593,CAN,168,0,0,0,0,251,255,5,0
2593,CAN,170,4,12,9,0,0,16,64,0
2593,CAN,171,0,0,0,0,0,0,0,0
2593,CAN,172,0,0,0,0,156,3,0,0
2594,CAN,173,1,0,0,0,0,0,0,0
2597,CAN,177,178,7,78,248,0,0,0,0
2603,CAN,176,0,0,0,0,0,0,1,0
2614,CAN,2004,0,0,1,0,0,0,255,255,
2615,CAN,2048,0,0,0,0,0,0,0,0
2615,CAN,176,0,0,255,255,0,0,0,0
2615,CAN,2018,62,0,75,0,64,0,50,0,
2615,CAN,176,0,0,255,255,0,0,0,0
2615,CAN,2019,36,0,34,0,33,0,34,0,
2615,CAN,176,0,0,2,0,0,0,0,0
2616,CAN,176,0,0,255,255,0,0,0,0
2616,CAN,2048,0,0,0,0,0,0,0,0
2616,CAN,176,0,0,0,0,0,0,0,0
2616,CAN,176,0,0,3,0,0,0,0,0
2616,CAN,2020,38,0,61,0,56,0,67,0,
2616,CAN,163,243,205,55,31,16,0,0,0
2616,CAN,2021,32,0,0,0,0,0,0,0,
2616,CAN,164,0,0,0,0,0,1,0,0
2616,CAN,165,222,4,0,0,0,0,36,251
2616,CAN,166,5,0,4,0,4,0,0,0
2616,CAN,167,1,0,0,0,0,0,0,0
2616,CAN,168,0,0,0,0,8,0,4,0
2616,CAN,170,4,12,9,0,0,16,64,0
2616,CAN,2026,252,255,28,0,95,0,255,255,
2616,CAN,171,0,0,0,0,0,0,0,0
2616,CAN,172,0,0,0,0,163,3,0,0
2616,CAN,2027,0,0,1,0,0,0,255,255,
2616,CAN,173,0,0,0,0,0,0,0,0
2617,CAN,177,178,7,78,248,0,0,0,0
2617,CAN,176,0,0,255,255,0,0,1,0
2618,CAN,176,0,0,2,0,0,0,0,0
2619,CAN,2048,0,0,0,0,0,0,0,0
2621,CAN,176,0,0,2,0,0,0,0,0
2624,CAN,176,0,0,255,255,0,0,0,0
2627,CAN,176,0,0,255,255,0,0,0,0
2630,CAN,176,0,0,0,0,0,0,0,0
2631,CAN,2048,0,0,0,0,0,0,0,0
2633,CAN,176,0,0,255,255,0,0,0,0
2634,CAN,163,243,205,55,31,16,0,0,0
2634,CAN,164,0,0,0,0,0,1,0,0
2634,CAN,165,222,4,0,0,0,0,36,251
2634,CAN,166,254,255,254,255,253,255,0,0
2634,CAN,167,0,0,0,0,0,0,0,0
2635,CAN,168,0,0,0,0,252,255,254,255
2635,CAN,170,4,12,9,0,0,16,64,0
2635,CAN,171,0,0,0,0,0,0,0,0
2635,CAN,172,0,0,0,0,170,3,0,0
2636,CAN,173,0,0,0,0,0,0,0,0
2636,CAN,177,178,7,78,248,0,0,0,0
2636,CAN,176,0,0,254,255,0,0,0,0
2639,CAN,176,0,0,0,0,0,0,0,0
2642,CAN,176,0,0,2,0,0,0,0,0
2643,CAN,2048,0,0,0,0,0,0,0,0
2646,CAN,176,0,0,0,0,0,0,2,0
2648,CAN,176,0,0,255,255,0,0,0,0
2651,CAN,176,0,0,0,0,0,0,0,0
2654,CAN,176,0,0,0,0,0,0,1,0
2655,CAN,163,243,205,55,31,16,0,0,0
2655,CAN,164,0,0,0,0,0,1,0,0
2655,CAN,165,218,4,0,0,0,0,36,251
2655,CAN,166,4,0,4,0,0,0,0,0
2655,CAN,167,1,0,0,0,0,0,0,0
2656,CAN,168,0,0,0,0,8,0,4,0
2656,CAN,170,4,12,9,0,0,16,64,0
2656,CAN,171,0,0,0,0,0,0,0,0
2656,CAN,172,0,0,0,0,177,3,0,0
2657,CAN,173,2,0,0,0,0,0,0,0
2657,CAN,177,178,7,78,248,0,0,0,0
2657,CAN,2048,0,0,0,0,0,0,0,0
2660,CAN,176,0,0,0,0,0,0,0,0
2663,CAN,176,0,0,0,0,0,0,1,0
2666,CAN,176,0,0,253,255,0,0,0,0
2667,CAN,2048,0,0,0,0,0,0,0,0
2669,CAN,176,0,0,0,0,0,0,0,0
2672,CAN,176,0,0,0,0,0,0,0,0
2675,CAN,176,0,0,0,0,0,0,0,0
2676,CAN,163,243,205,55,31,16,0,0,0
2676,CAN,164,0,0,0,0,0,1,0,0
2676,CAN,165,218,4,0,0,0,0,36,251
2676,CAN,166,4,0,0,0,253,255,0,0
2677,CAN,167,0,0,0,0,0,0,0,0
2677,CAN,168,0,0,0,0,5,0,0,0
2677,CAN,170,4,12,9,0,0,16,64,0
2677,CAN,171,0,0,0,0,0,0,0,0
2678,CAN,172,0,0,0,0,184,3,0,0
2678,CAN,173,2,0,0,0,0,0,0,0
2678,CAN,177,178,7,78,248,0,0,0,0
2678,CAN,1056,248,127,69,16,0,0,0,0
2678,CAN,160,207,0,209,0,194,0,237,0
2679,CAN,161,201,0,184,11,184,11,101,5
2679,CAN,162,58,0,58,0,101,5,0,0
2679,CAN,169,149,0,253,0,253,1,96,9
2679,CAN,174,16,0,50,101,6,2,37,32
2680,CAN,176,0,0,0,0,0,0,1,0
2680,CAN,2048,0,0,0,0,0,0,0,0
2681,CAN,176,0,0,0,0,0,0,0,0
2684,CAN,176,0,0,0,0,0,0,1,0
2687,CAN,176,0,0,0,0,0,0,0,0
2690,CAN,176,0,0,255,255,0,0,0,0
2691,CAN,2048,0,0,0,0,0,0,0,0
2693,CAN,176,0,0,255,255,0,0,1,0
2696,CAN,176,0,0,253,255,0,0,0,0
2697,CAN,163,243,205,55,31,16,0,0,0
2697,CAN,164,0,0,0,0,0,1,0,0
2697,CAN,165,219,4,0,0,0,0,36,251
2697,CAN,166,254,255,250,255,0,0,0,0
2697,CAN,167,0,0,0,0,1,0,0,0
2698,CAN,168,0,0,0,0,249,255,250,255
2698,CAN,170,4,12,9,0,0,16,64,0
2698,CAN,171,0,0,0,0,0,0,0,0
2698,CAN,172,0,0,0,0,191,3,0,0
2699,CAN,173,1,0,0,0,0,0,0,0
2699,CAN,177,178,7,78,248,0,0,0,0
2699,CAN,176,0,0,0,0,0,0,1,0
2702,CAN,176,0,0,0,0,0,0,0,0
2703,CAN,2048,0,0,0,0,0,0,0,0
2705,CAN,176,0,0,0,0,0,0,1,0
2708,CAN,176,0,0,255,255,0,0,0,0
2711,CAN,176,0,0,255,255,0,0,0,0
2714,CAN,2004,0,0,1,0,0,0,255,255,
2715,CAN,2018,62,0,75,0,64,0,50,0,
2716,CAN,2019,36,0,34,0,33,0,34,0,
2718,CAN,2020,38,0,61,0,56,0,67,0,
2718,CAN,176,0,0,255,255,0,0,0,0
2719,CAN,2021,32,0,0,0,0,0,0,0,
2721,CAN,2026,252,255,29,0,95,0,255,255,
2721,CAN,2048,0,0,0,0,0,0,0,0
2722,CAN,2027,0,0,1,0,0,0,255,255,
2724,CAN,176,0,0,0,0,0,0,0,0
2736,CAN,163,243,205,55,31,16,0,0,0
2736,CAN,164,0,0,0,0,0,1,0,0
2736,CAN,165,218,4,0,0,0,0,36,251
2736,CAN,166,250,255,0,0,4,0,0,0
2736,CAN,167,0,0,0,0,0,0,0,0
2736,CAN,168,0,0,0,0,250,255,1,0
2736,CAN,170,4,12,9,0,0,16,64,0
2736,CAN,171,0,0,0,0,0,0,0,0
2736,CAN,172,0,0,0,0,198,3,0,0
2736,CAN,173,2,0,0,0,0,0,0,0
2736,CAN,177,178,7,78,248,0,0,0,0
2737,CAN,176,0,0,3,0,0,0,0,0
2737,CAN,176,0,0,2,0,0,0,0,0
2737,CAN,176,0,0,0,0,0,0,1,0
2737,CAN,2048,0,0,0,0,0,0,0,0
2737,CAN,176,0,0,0,0,0,0,0,0
2737,CAN,176,0,0,0,0,0,0,0,0
2737,CAN,176,0,0,2,0,0,0,0,0
2738,CAN,176,0,0,255,255,0,0,0,0
2739,CAN,163,243,205,55,31,16,0,0,0
2739,CAN,164,0,0,0,0,0,1,0,0
2739,CAN,165,218,4,0,0,0,0,37,251
2739,CAN,166,250,255,254,255,253,255,0,0
2739,CAN,167,0,0,0,0,0,0,1,0
2740,CAN,168,0,0,0,0,247,255,254,255
2740,CAN,170,4,12,9,0,0,16,64,0
2740,CAN,171,0,0,0,0,0,0,0,0
2741,CAN,172,0,0,0,0,205,3,0,0
2741,CAN,173,1,0,0,0,0,0,0,0
2741,CAN,177,178,7,78,248,0,0,0,0
2741,CAN,2048,0,0,0,0,0,0,0,0
2744,CAN,176,0,0,253,255,1,0,0,0
2747,CAN,176,0,0,0,0,0,0,1,0
2750,CAN,176,0,0,0,0,0,0,0,0
2751,CAN,2048,0,0,0,0,0,0,0,0
2753,CAN,176,0,0,0,0,0,0,0,0
2756,CAN,176,0,0,2,0,0,0,0,0
2759,CAN,176,0,0,0,0,0,0,0,0
2760,CAN,163,243,205,55,31,16,0,0,0
2760,CAN,164,0,0,0,0,0,1,0,0
2760,CAN,165,222,4,0,0,0,0,36,251
2760,CAN,166,0,0,1,0,253,255,0,0
2761,CAN,167,0,0,0,0,0,0,0,0
2761,CAN,168,0,0,0,0,1,0,0,0
2761,CAN,170,4,12,9,0,0,16,64,0
2761,CAN,171,0,0,0,0,0,0,0,0
2762,CAN,172,0,0,0,0,212,3,0,0
2762,CAN,173,1,0,0,0,0,0,0,0
2762,CAN,177,178,7,78,248,0,0,0,0
2762,CAN,176,0,0,252,255,0,0,0,0
2763,CAN,2048,0,0,0,0,0,0,0,0
2766,CAN,176,0,0,255,255,0,0,0,0
2768,CAN,176,0,0,255,255,0,0,0,0
2771,CAN,176,0,0,0,0,0,0,1,0
2774,CAN,176,0,0,0,0,0,0,0,0
2775,CAN,2048,0,0,0,0,0,0,0,0
2776,CAN,1056,248,127,69,16,0,0,0,0
2777,CAN,176,0,0,253,255,0,0,0,0
2780,CAN,176,0,0,2,0,0,0,1,0
2781,CAN,160,207,0,208,0,194,0,237,0
2781,CAN,161,201,0,184,11,184,11,101,5
2781,CAN,162,60,0,60,0,101,5,0,0
2781,CAN,163,243,205,55,31,16,0,0,0
2781,CAN,164,0,0,0,0,0,1,0,0
2782,CAN,165,221,4,0,0,0,0,36,251
2782,CAN,166,8,0,5,0,253,255,0,0
2782,CAN,167,1,0,0,0,1,0,0,0
2782,CAN,168,0,0,0,0,13,0,4,0
2783,CAN,169,149,0,253,0,252,1,91,9
2783,CAN,170,4,12,9,0,0,16,64,0
2783,CAN,171,0,0,0,0,0,0,0,0
2784,CAN,172,0,0,0,0,219,3,0,0
2784,CAN,173,0,0,0,0,0,0,0,0
2784,CAN,174,16,0,50,101,6,2,37,32
2784,CAN,177,178,7,78,248,0,0,0,0
2786,CAN,176,0,0,2,0,0,0,0,0
2787,CAN,2048,0,0,0,0,0,0,0,0
2789,CAN,176,0,0,254,255,0,0,1,0
2792,CAN,176,0,0,251,255,0,0,0,0
2795,CAN,176,0,0,2,0,0,0,0,0
2798,CAN,176,0,0,0,0,0,0,0,0
2799,CAN,2048,0,0,0,0,0,0,0,0
2801,CAN,176,0,0,0,0,0,0,0,0
2802,CAN,163,243,205,55,31,16,0,0,0
2802,CAN,164,0,0,0,0,0,1,0,0
2802,CAN,165,220,4,0,0,0,0,36,251
2802,CAN,166,253,255,0,0,0,0,0,0
2803,CAN,167,0,0,0,0,0,0,0,0
2803,CAN,168,0,0,0,0,253,255,1,0
2803,CAN,170,4,12,9,0,0,16,64,0
2803,CAN,171,0,0,0,0,0,0,0,0
2804,CAN,172,0,0,0,0,226,3,0,0
2804,CAN,173,2,0,0,0,0,0,0,0
2804,CAN,177,178,7,78,248,0,0,0,0
2804,CAN,176,0,0,0,0,0,0,0,0
2807,CAN,176,0,0,255,255,0,0,1,0
2810,CAN,176,0,0,254,255,0,0,0,0
2811,CAN,2048,0,0,0,0,0,0,0,0
2813,CAN,176,0,0,255,255,0,0,0,0
2814,CAN,2004,0,0,1,0,0,0,255,255,
2815,CAN,2018,62,0,75,0,64,0,50,0,
2815,CAN,2019,36,0,34,0,33,0,34,0,
2815,CAN,2020,38,0,61,0,56,0,67,0,
2815,CAN,2021,32,0,0,0,0,0,0,0,
2815,CAN,2026,251,255,28,0,95,0,255,255,
2815,CAN,2027,0,0,1,0,0,0,255,255,
2816,CAN,176,0,0,0,0,0,0,0,0
2819,CAN,176,0,0,0,0,0,0,1,0
2822,CAN,176,0,0,0,0,0,0,0,0
2823,CAN,163,243,205,55,31,15,0,0,0
2823,CAN,164,0,0,0,0,0,1,0,0
2823,CAN,165,221,4,0,0,0,0,36,251
2823,CAN,166,0,0,0,0,4,0,0,0
